id,geometry_type,coordonnees,region_nom_bdd,prefecture_nom_bdd,commune_nom_bdd,canton_nom_bdd,nom_localite,nom_fs,etab_adr,ouverture_jour,annee,etablissement_type,secteur,ministere_tutelle,services_proposes
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_68d,Point,"[1.00311833,6.33924333]",Maritime,Avé,Avé 2,Badja,Ave,USP Bagbe,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",1987,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Services de soins curatifs de l enfant,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_68e,Point,"[0.21968873,10.94225847]",Savanes,Tône,Tône 1,Dapaong,Tone,USP DampiONG,Nsp,Nsp,1984,USP 1,Confessionnel,Nsp,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services d accouchement,Services de consultations prenatales,Services de CPC,Services de laboratoire,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA),autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_68f,Point,"[0.69399532,9.07083774]",Kara,Bassar,Bassar 1,Baghan,Bassar,USP Baghan,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",1986,USP 1,Public,MSHPAUS,"{autre,Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_690,Point,"[1.31658705,9.76669971]",Kara,Binah,Binah 1,Pagouda,Binah /pagouda,USP Kagnissi,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1995,USP 1,Public,MSHPAUS,"{Services d accouchement,Diagnostic ou traitement du paludisme}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_691,Point,"[1.40473179,8.52253815]",Centrale,Tchamba,Tchamba 2,Bago,Bago,USP Bago,S/C BP 60,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2000,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic ou traitement du paludisme,Diagnostic-prise en charge integree maladies non transmissibles,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_692,Point,"[0.73062553,10.88232809]",Savanes,Kpendjal,Kpendjal 1,Mandouri,Mandouri /bagre,USP Bagre,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2000,USP 1,Public,MSHPAUS,"{Chirurgie generale,Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de CPC,Services de consultations prenatales,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_693,Point,"[1.6134631,8.86401475]",Centrale,Tchamba,Tchamba 3,Balanka,Tchamba,USP Balanka,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1979,USP 1,Public,MSHPAUS,"{autre,Diagnostic ou demande d examen de crachats,Diagnostic ou traitement du paludisme,Diagnostic-prise en charge integree maladies non transmissibles,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de sante destines aux adolescents,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_694,Point,"[0.57739766,10.25910151]",Savanes,Oti-Sud,Oti-Sud 1,Sagbiebou,Oti sud,USP Baoule,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2018,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Services d accouchement,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA),autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_695,Point,"[0.6215188,9.52301233]",Kara,Dankpen,Dankpen 3,Bapuré,Bapure,USP Bapure,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2019,USP 2,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic ou traitement du paludisme,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_696,Point,"[1.10905818,8.99591549]",Centrale,Tchaoudjo,Tchaoudjo 1,Sokodè (Komah),Tchaoudjo,USP Baraka City,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",2014,USP 2,ONG,MSHPAUS,"{Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de laboratoire,Services de planification familiale,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,autre,Stockage medicaments vaccins produits contraceptifs}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_697,Point,"[1.07015221,7.34290794]",Plateaux,Amou,Amou 2,Kpatégan,Amou,USP Basse,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1982,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA),autre,Services de sante destines aux adolescents}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_698,Point,"[0.65085419,7.14189618]",Plateaux,Danyi,Danyi 1,Danyi-Kakpa,Danyi-Kakpa,Case de Santé Kakpa,N/a,N/a,N/a,Case de Sante Informelle,Privé,N/a,N/a
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_699,Point,"[1.7520549,6.44547206]",Maritime,Bas-Mono,Bas-Mono 2,Agbétiko,Vo/attitogon,USP Batonou,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1998,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_69a,Point,"[0.75727154,6.47690411]",Maritime,Avé,Avé 1,Ando,Ave,USP Batoume,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1977,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA),autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_69b,Point,"[1.08737181,9.41541056]",Kara,Kozah,Kozah 4,Atchangbadè,Kozah,USP Bebeda,Nsp,"{Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1978,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Gyneco-obstetrique,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de sante destines aux adolescents,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_69c,Point,"[0.91122179,7.54230866]",Plateaux,Wawa,Wawa 3,Okou,Wawa,USP Bena Plateau,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mercredi,Mardi,Lundi}",1993,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service d urgence,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Soins obstetricaux neonatals d urgence de base,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_69d,Point,"[0.72695413,7.57761578]",Plateaux,Wawa,Wawa 3,Zogbégan,Wawa,USP Benali,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",1987,USP 1,Public,MSHPAUS,"{Chirurgie generale,Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service d urgence,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Soins obstetricaux et neonatals d urgence complets,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_69e,Point,"[0.05271642,11.01677152]",Savanes,Cinkassé,Cinkassé 2,Biankouri,Biankouri,USP Biankouri,BP 143 Dapaong,"{""Dimanche"",""Jeudi"",""Lundi"",""Mardi"",""Mercredi"",""Samedi"",""Vendredi""}",Nsp,USP 1,Confessionnel,MSHPAUS,"{""Chirurgie generale"",""Diagnostic ou demande d examen de crachats"",""Diagnostic ou traitement du paludisme"",""Prevention de la transmission mere-enfant VIH"",""Service d hygiene et d assainissement"",""Services d accouchement"",""Services de conseil et de depistage du VIH"",""Services de consultations prenatales"",""Services de CPC"",""Services de laboratoire"",""Services de planification familiale"",""Services de sante destines aux adolescents"",""Services de soins curatifs de l enfant"",""Services de vaccination de l enfant"",""Stockage medicaments vaccins produits contraceptifs"",""Traitement antiretroviral (VIH-SIDA)"",""Traitement ou suivi therapeutique de la tuberculose""}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_69f,Point,"[0.27322333,10.71301667]",Savanes,Tône,Tône 1,Bidjenga,Tone/bidjenga,USP Bidjenga,Nsp,Lundi,1996,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,autre}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_6a0,Point,"[1.35043721,9.81926866]",Kara,Binah,Binah 1,Boufalé,Pagouda,USP Binah-Noh,Nsp,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi}",2009,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Service d hygiene et d assainissement,Service de reeducation fonctionnelle,Service d urgence,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_6a1,Point,"[0.76595142,9.23289533]",Kara,Bassar,Bassar 1,Bassar,Bassar,USP Binaparba,S/C BP 62,"{Lundi,Mardi,Mercredi,Jeudi,Vendredi,Samedi,Dimanche}",Nsp,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Traitement ou suivi therapeutique de la tuberculose,Diagnostic-prise en charge integree maladies non transmissibles,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Services de planification familiale,Prevention de la transmission mere-enfant VIH,Services de soins et d appui en matiere de VIH/SIDA,Services de vaccination de l enfant,Stockage medicaments vaccins produits contraceptifs,Traitement antiretroviral (VIH-SIDA)}"
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_6a2,Point,"[0.58310879,9.32266659]",Kara,Bassar,Bassar 2,Bitchabe,Bassar,USP Bitchabe,Nsp,"{Dimanche,Samedi,Vendredi,Jeudi,Mardi,Lundi,Mercredi}",1978,USP 1,Public,Nsp,{Traitement}
_mview_sant_etablissements_sante.fid--4a2be73b_19ea7efbae1_6a3,Point,"[0.61823018,7.02515291]",Plateaux,Kloto,Kloto 2,Kpimé,Kloto,USP Blifou,Nsp,"{Mercredi,Lundi,Jeudi,Vendredi,Samedi,Dimanche}",2004,USP 1,Public,MSHPAUS,"{Diagnostic ou demande d examen de crachats,Diagnostic ou traitement du paludisme,Services d accouchement,Services de conseil et de depistage du VIH,Services de consultations prenatales,Services de CPC,Prevention de la transmission mere-enfant VIH,Services de planification familiale,Services de sante destines aux adolescents,Services de soins curatifs de l enfant,Services de vaccination de l enfant,Traitement antiretroviral (VIH-SIDA)}"
